Role,Job Title,Company,Location,Experience,Salary,Skills,Posted Date
Data Engineer,Data Engineer,Accenture,Bengaluru,2-4 Yrs,N/A,"continuous integration, ci/cd, devops, container orchestration, aws, hive, kubernetes, docker",1 week ago
Data Engineer,Data Engineer,Accenture,Bengaluru,7-12 Yrs,N/A,"data warehousing, data architecture, data modeling, snowflake, warehouse, hive, amazon redshift, pyspark",1 week ago
Data Engineer,Data Engineer - Python,Yash Technologies,Bengaluru,6-11 Yrs,N/A,"Change management, Business transformation, Data management, XML, Javascript, Data analytics, HTML, Scheduling",2 days ago
Data Engineer,Data Engineer ADF,Photon,"Pune, Chennai, Bengaluru",8-13 Yrs,N/A,"adf framework, java, design patterns, oracle adf, j2ee, css, python, oracle",1 week ago
Data Engineer,Data Engineer,Accenture,Bengaluru,7-12 Yrs,N/A,"data modeling, etl, data engineering, cloud data migration, etl process, hive, data warehousing, sql",1 week ago
Data Engineer,AI Data Engineer,"NTT DATA, Inc.",Bengaluru,1-4 Yrs,N/A,"python, machine learning, artificial intelligence, deep learning, data science, hive, algorithms, data analysis",1 week ago
Data Engineer,Data Engineer,Google,"Hyderabad, Bengaluru",0 Yrs,N/A,"Product management, Product engineering, Analytical, Machine learning, Data structures, Data processing, Data quality, Data mining",3+ weeks ago
Data Engineer,IN_Senior Associate_Azure Data Engineer,PwC Service Delivery Center,Bengaluru,2-5 Yrs,N/A,"SAP, Architecture, Business process improvement, Analytical, Corporate advisory, Customer service, microsoft, Analytics",1 week ago
Data Engineer,IN_Senior Associate_Azure Data Engineer,PwC Service Delivery Center,Bengaluru,2-5 Yrs,N/A,"SAP, Architecture, Business process improvement, Analytical, Corporate advisory, Customer service, microsoft, Analytics",1 week ago
Data Engineer,AI Data Engineer,"NTT DATA, Inc.",Bengaluru,1-4 Yrs,N/A,"python, dl, deep learning, data science, machine learning algorithms, hive, algorithms, natural language processing",1 week ago
Data Engineer,Data Engineer - ETL,"NTT DATA, Inc.",Bengaluru,1-4 Yrs,N/A,"python, pyspark, sap bods, sql, data modeling, aws postgresql, sql queries, performance tuning",1 week ago
Data Engineer,Data Engineer (HRIS),"NTT DATA, Inc.",Bengaluru,3-8 Yrs,N/A,"python, data management, sql, hr implementation, system integration, snowflake, data analysis, software testing",1 week ago
Data Engineer,Data Engineer,"NTT DATA, Inc.",Bengaluru,1-4 Yrs,N/A,"continuous integration, ci/cd, microsoft azure, sql, aws, azure databricks, sql development, python",1 week ago
Data Engineer,Data Engineer,Wipro,"Hybrid - Hyderabad, Chennai, Bengaluru",5-10 Yrs,N/A,"Azure Data Factory, Data Warehousing, Data Bricks, SQL, Pyspark, python, Power Bi, Ci/Cd",1 week ago
Data Engineer,Data Engineer (HRIS),"NTT DATA, Inc.",Bengaluru,3-8 Yrs,N/A,"data conversion, workday, data management, sql, hr implementation, snowflake, python, data analysis",1 week ago
Data Engineer,Data Engineer,Teamlease Digital,"Hybrid - Hyderabad, Chennai, Bengaluru",8-13 Yrs,N/A,"Data Engineering, Snowflake, AWS, Python, SQL, Lambada, API, Engineering",1 week ago
Data Engineer,Data Engineer,Accenture,Bengaluru,2-4 Yrs,N/A,"azure databricks, python, microsoft azure, azure data factory, data bricks, continuous integration, data services, azure synapse",1 week ago
Data Engineer,Data Engineer,Accenture,Pune,2-4 Yrs,N/A,"scala, data modeling, spark, python, aws, hive, cloudera, amazon redshift",1 week ago
Data Engineer,Data Engineer,Accenture,Bengaluru,2-4 Yrs,N/A,"scala, data modeling, spark, python, aws, hive, cloudera, amazon redshift",1 week ago
Data Engineer,Data Engineer,Accenture,Hyderabad,2-4 Yrs,N/A,"scala, data modeling, spark, python, aws, hive, cloudera, amazon redshift",1 week ago
Data Engineer,Data Engineer,Accenture,Chennai,2-4 Yrs,N/A,"scala, data modeling, spark, python, aws, hive, cloudera, amazon redshift",1 week ago
Data Engineer,Data Engineer,Accenture,Bengaluru,2-4 Yrs,N/A,"google, cloud platform, database design, data modeling, platform architecture, python, big data technologies, data warehousing",1 week ago
Data Engineer,Data Engineer,Accenture,Bengaluru,3-8 Yrs,N/A,"python, data analytics, database design, data modeling, design principles, hive, scala, data manipulation",2 weeks ago
Data Engineer,Celonis - Data Engineer,Genpact,Hybrid - Bengaluru,7-12 Yrs,N/A,"Celonis, Data Engineering, Process Mining, Data, Process, Engineering, Data mining",1 week ago
Data Engineer,Palantir data engineer,Infosys,"Hyderabad, Chennai, Bengaluru",3-10 Yrs,N/A,"Palantir, Palantir Foundry, Data Engineering, Python, SQL, Data, Foundry, Engineering",1 week ago
Data Engineer,Data Engineer,Hdfc Bank,"Noida, Navi Mumbai, Bengaluru",6-11 Yrs,N/A,"Pyspark, Azure, Python, Azure Data Factory, Azure Databricks, Data Engineering, Data, Microsoft Azure",3+ weeks ago
Data Engineer,Data Engineer,Wipro,"Hybrid - Hyderabad, Chennai, Bengaluru",5-10 Yrs,N/A,"Teradata, ETL, SQL, Power Bi, Cloud Platform, Informatica, Data, Data Engineering",1 week ago
Data Engineer,Data Engineer,Hexaware Technologies,"Hyderabad, Chennai, Bengaluru",7-12 Yrs,19-30 Lacs PA,"Snowflake, Informatica, ETl, Oracle, AWS, Data, Data Engineering",2 weeks ago
Data Engineer,Data Engineer,Accenture,Bengaluru,2-4 Yrs,N/A,"snowflake, python, warehouse, data engineering, etl, hive, sql queries, performance tuning",3+ weeks ago
Data Engineer,Microsoft fabric _data bricks _ Pyspark (Data Engineer),Big 4 Accounting Firms,"Hybrid - Kolkata, Bengaluru",3-6 Yrs,N/A,"Azure Data Factory, Pyspark, Microsoft Fabric, Azure Databricks, Python, Azure Synapse, Azure Data Lake, SQL",3 weeks ago
Data Engineer,Data Engineer,Capgemini,Bengaluru,6-11 Yrs,N/A,"python, pyspark, microsoft azure, java, data science, public cloud, data analysis, data management",2 weeks ago
Data Engineer,Data Engineer,Accenture,Bengaluru,3-8 Yrs,N/A,"sql, data modeling, etl, data integration, etl process, hive, python, data warehousing",3 weeks ago
Data Engineer,Data Engineer,Trigent,"Gurugram, Bengaluru",8-13 Yrs,N/A,"Pyspark, Data engineer, Python, Data Engineering, Data",3 weeks ago
Data Engineer,Data Engineer,Fortune India 500 IT Services Company,"Hyderabad, Pune, Bengaluru",5-8 Yrs,5.5-8.5 Lacs PA,"GCP, Pyspark, Bigquery, Hadoop, SCALA, Big Data, Spark, Data",1 day ago
Data Engineer,Data Engineer,Accenture,Bengaluru,2-4 Yrs,N/A,"snowflake, warehouse, etl, data integration, etl process, hive, python, performance tuning",3 weeks ago
Data Engineer,Data Engineer,Accenture,Bengaluru,2-4 Yrs,N/A,"snowflake, warehouse, etl, data integration, etl process, hive, python, performance tuning",3 weeks ago
Data Engineer,Data Engineer,Accenture,Hyderabad,3-8 Yrs,N/A,"pyspark, database design, data modeling, design principles, aws, hive, python, data processing",1 day ago
Data Engineer,Data Engineer,Accenture,Bengaluru,2-4 Yrs,N/A,"python, database design, data modeling, design principles, etl, hive, data warehousing, microsoft azure",3 weeks ago
Data Engineer,Data Engineer,Accenture,Bengaluru,3-8 Yrs,N/A,"database design, data modeling, bigquery, design principles, etl, hive, data services, python",3+ weeks ago
Data Engineer,Data Engineer,Accenture,Bengaluru,15-20 Yrs,N/A,"data architecture, data modeling, data governance, etl, data integration, hive, python, data warehousing",3+ weeks ago
Data Engineer,Data Engineer,Accenture,Bengaluru,15-20 Yrs,N/A,"data architecture, data modeling, data governance, etl, data integration, hive, python, data warehousing",3+ weeks ago
Data Engineer,Data Engineer,Accenture,Bengaluru,3-8 Yrs,N/A,"python, data analytics, scala, data integration, etl process, hive, data manipulation, pyspark",3+ weeks ago
Data Engineer,Data Engineer,Accenture,Pune,15-20 Yrs,N/A,"scala, java, data modeling, python, neo4j, hive, pyspark, data warehousing",3+ weeks ago
Data Engineer,Data Engineer,Accenture,Bengaluru,15-20 Yrs,N/A,"data architecture, data modeling, data governance, etl, data integration, hive, python, data warehousing",3+ weeks ago
Data Engineer,"Transunion | Data Engineer - Java , Spark & Spring Boot",Photon,"Pune, Chennai, Bengaluru",8-10 Yrs,N/A,"java, spark, hadoop, spring boot, kafka, hive, scala, apache pig",1 week ago
Data Engineer,Data Engineer,Fractal Analytics,"Mumbai, Pune, Chennai, Gurugram, Bengaluru",3-7 Yrs,N/A,"Cloud computing, C++, GIT, Linux, Shell scripting, Machine learning, Agile, JIRA",3+ weeks ago
Data Engineer,Data Engineer,Accenture,Bengaluru,15-20 Yrs,N/A,"pyspark, data engineering, data pipeline architecture, etl, data integration, hive, python, data analysis",2 weeks ago
Data Engineer,Data Engineer,Accenture,Navi Mumbai,3-8 Yrs,N/A,"data analytics, database design, data modeling, design principles, etl, hive, python, ATCI-4994271-S1862577",2 days ago
Data Engineer,Data Engineer,Accenture,Bengaluru,2-4 Yrs,N/A,"snowflake, warehouse, database design, data modeling, design principles, hive, python, data management",2 weeks ago
Data Engineer,Data Engineer,Accenture,Hyderabad,2-4 Yrs,N/A,"pyspark, data engineering, data pipeline architecture, etl, data integration, hive, python, data analysis",2 weeks ago
Data Engineer,Data Engineer,Accenture,Hyderabad,3-8 Yrs,N/A,"etl, python, aws, data integration, etl process, hive, amazon redshift, data warehousing",2 days ago
Data Engineer,Data Engineer,Accenture,Pune,3-8 Yrs,N/A,"python, java, data warehousing concepts, aws, etl, hive, amazon redshift, airflow",2 days ago
Data Engineer,Data Engineer,Accenture,Bengaluru,3-8 Yrs,N/A,"informatica data quality, etl, data integration, informatica, etl process, hive, python, data management",2 weeks ago
Data Engineer,Data Engineer,Accenture,Mumbai,3-8 Yrs,N/A,"snowflake, warehouse, etl, data integration, etl process, hive, python, data analytics",1 day ago
Data Engineer,Data Engineer,Accenture,Chennai,2-4 Yrs,N/A,"pyspark, data engineering, data pipeline architecture, etl, data integration, hive, python, data analysis",2 weeks ago
Data Engineer,Data Engineer,Accenture,Pune,2-4 Yrs,N/A,"pyspark, data engineering, data pipeline architecture, etl, data integration, hive, python, data analysis",2 weeks ago
Data Engineer,Data Engineer,Accenture,Bengaluru,2-4 Yrs,N/A,"pyspark, data engineering, data pipeline architecture, etl, data integration, hive, python, data analysis",2 weeks ago
Data Engineer,Data Engineer,Accenture,Bengaluru,2-4 Yrs,N/A,"data warehousing, data engineering, spark, data pipeline architecture, etl, hive, python, oracle",2 weeks ago
Data Engineer,Data Engineer,Accenture,Navi Mumbai,12-15 Yrs,N/A,"apache flink, data quality, kafka, data integration, etl process, hive, python, data management",2 days ago
Data Engineer,Data Engineer,Accenture,Bengaluru,15-20 Yrs,N/A,"snowflake, warehouse, database design, data modeling, design principles, hive, python, data management",2 weeks ago
Data Engineer,Data Engineer - Chennai/Bangalore,Photon,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",3-6 Yrs,N/A,"Oracle database, Automation, Data modeling, XML, Database administration, PLSQL, Informatica, Apache",2 weeks ago
Data Engineer,Data Engineer,Accenture,Navi Mumbai,15-20 Yrs,N/A,"pyspark, data engineering, data pipeline architecture, etl, data integration, hive, python, data analysis",2 weeks ago
Data Engineer,Data Engineer,Accenture,Bengaluru,15-20 Yrs,N/A,"azure databricks, microsoft azure, database design, data modeling, design principles, hive, snowflake, python",2 weeks ago
Data Engineer,Data Engineer,Accenture,Pune,15-20 Yrs,N/A,"snowflake, warehouse, database design, data modeling, design principles, hive, python, data management",2 weeks ago
Data Engineer,Data Engineer,Accenture,Pune,15-20 Yrs,N/A,"snowflake, pyspark, database design, data modeling, core banking, hive, python, amazon redshift",2 days ago
Data Engineer,Data Engineer,Accenture,Bengaluru,2-4 Yrs,N/A,"snowflake, sql queries, performance tuning, warehouse, data engineering, hive, python, amazon redshift",3+ weeks ago
Data Engineer,Data Engineer,Accenture,Bengaluru,2-4 Yrs,N/A,"snowflake, sql queries, warehouse, data engineering, etl, hive, python, performance tuning",3+ weeks ago
Data Engineer,Data Engineer,Accenture,Bengaluru,2-4 Yrs,N/A,"etl, snowflake, python, warehouse, data engineering, hive, amazon redshift, sap sd",3+ weeks ago
Data Engineer,Python Data Engineer,Citiustech,"Hybrid - Pune, Chennai, Bengaluru",5-8 Yrs,N/A,"Power BI, FHIR, AWS, Python, SQL, Data, Python Data, Bi",3 weeks ago
Data Engineer,Data Engineer,Accenture,Chennai,15-20 Yrs,N/A,"pyspark, data engineering, data pipeline architecture, etl, data integration, hive, python, data analysis",2 weeks ago
Data Engineer,Data Engineer,Accenture,Bengaluru,3-8 Yrs,N/A,"snowflake, warehouse, data engineering, sql, etl, hive, python, performance tuning",3+ weeks ago
Data Engineer,Data Engineer,Accenture,Bengaluru,3-8 Yrs,N/A,"pyspark, data warehousing, sql, data warehousing concepts, etl, hive, snowflake, python",3+ weeks ago
Data Engineer,Data Engineer,Accenture,Bengaluru,3-8 Yrs,N/A,"python, data analytics, database design, data modeling, design principles, hive, scala, data manipulation",3+ weeks ago
Data Engineer,Data Engineer,Accenture,Bengaluru,2-4 Yrs,N/A,"python, gcp, data pipeline architecture, aws, etl process, hive, microsoft azure, data warehousing",3 weeks ago
Data Engineer,Data Engineer,Accenture,Bengaluru,3-8 Yrs,N/A,"python, data analytics, database design, data modeling, design principles, hive, scala, data manipulation",3+ weeks ago
Data Engineer,Data Engineer,Globallogic,Bengaluru,5-10 Yrs,N/A,"hive, kubernetes, scala, amazon redshift, emr, eks, sql, parquet",3+ weeks ago
Data Engineer,Data Engineer,Fractal Analytics,"Noida, Mumbai, Pune, Chennai, Gurugram, Bengaluru",6-12 Yrs,N/A,"Computer science, Project management, Consulting, System integration, Manager Technology, Application development, SQL Azure, SDLC",3+ weeks ago
Data Engineer,Data Engineer,Accenture,Bengaluru,3-8 Yrs,N/A,"snowflake, warehouse, data engineering, snowpipe, etl, hive, python, performance tuning",3+ weeks ago
Data Engineer,Data Engineer,Accenture,Hyderabad,15-20 Yrs,N/A,"pyspark, data engineering, data pipeline architecture, etl, data integration, hive, python, data analysis",2 weeks ago
Data Engineer,Data Engineer,Accenture,Bengaluru,15-20 Yrs,N/A,"data analytics, data engineering, data pipeline architecture, etl, data integration, hive, data services, python",2 weeks ago
Data Engineer,Data Engineer,Accenture,Bengaluru,3-8 Yrs,N/A,"google, cloud platform, database design, data modeling, platform architecture, hive, python, data processing",3+ weeks ago
Data Engineer,Data Engineer,Accenture,Bengaluru,15-20 Yrs,N/A,"data warehousing, data engineering, data warehousing concepts, etl, etl process, hive, python, oracle",3+ weeks ago
Data Engineer,Data Engineer,Accenture,Bengaluru,2-4 Yrs,N/A,"data engineering, sql, database design, data modeling, design principles, hive, python, oracle",3 weeks ago
Data Engineer,Data Engineer,Accenture,Bengaluru,15-20 Yrs,N/A,"google, cloud platform, database design, data modeling, platform architecture, hive, python, big data technologies",3+ weeks ago
Data Engineer,Data Engineer,Accenture,Bengaluru,15-20 Yrs,N/A,"database design, data modeling, design principles, etl, informatica, hive, python, data warehousing",2 weeks ago
Data Engineer,Data Engineer | PAN India,Capgemini,Bengaluru,3-6 Yrs,N/A,"python, networking, ops, design principles, aws, azure databricks, snowflake, cloud server",2 weeks ago
Data Engineer,Fixed Income Data Engineer,MSCI Services,Pune,1-4 Yrs,N/A,"continuous integration, python, oracle, java, ci/cd, perl, javascript, sql",1 day ago
Data Engineer,Data Engineer,Wipro,"Hybrid - Hyderabad, Pune, Bengaluru",3-6 Yrs,N/A,"Azure Data Factory, Pyspark, Azure Databricks, Data Lake, Python, Data Engineering, Data, Microsoft Azure",2 weeks ago
Data Engineer,Data Engineer,Accolite Software India Pvt Ltd,Bengaluru,2-6 Yrs,N/A,"Cloud computing, Data analysis, Data modeling, Postgresql, MySQL, Informatica, Oracle, SSIS",3+ weeks ago
Data Engineer,Databricks Data Engineer,Infosys,Bengaluru,5-9 Yrs,N/A,"azure databricks, debugging, software quality assurance, project life cycle, agile methodology, hive, python, azure data lake",2 weeks ago
Data Engineer,Python Data Engineer,Kgk Infotech,Surat,2-7 Yrs,N/A,"Ci Cd Pipeline, Python Data, ETL, SQL, NoSQL, Postgresql, MongoDB, Python",2 days ago
