role,job_title,company,location,exp_min,exp_max,exp_avg,min_sal,max_sal,sal_avg_lpa,skills_list,skills_normalized
Python Developer,Python Developer,Resulticks,Chennai,3.0,5.0,4.0,9.1,15.1,12.1,"['python', 'python engineer', 'nosql', 'mysql', 'javascript', 'software development methodologies', 'react', 'software']","python, python engineer, nosql, mysql, javascript, software development methodologies, react, software"
Python Developer,Python Software Developer,Sonata Software,Hyderabad,5.0,10.0,7.5,9.1,15.1,12.1,"['mongodb', 'selenium', 'web scraping', 'python', 'kubernetes', 'software', 'development', 'web technologies']","mongodb, selenium, web scraping, python, kubernetes, software, development, web technologies"
Python Developer,Python Developer,Autoplant Systems,Gurugram,5.0,10.0,7.5,9.0,19.0,14.0,"['golang', 'iot protocols', 'cassandra', 'mongodb', 'python development', 'mqtt', 'iot', 'python']","golang, iot protocols, cassandra, mongodb, python development, mqtt, iot, python"
Python Developer,Python Developer,Algoleap Technologies,Hyderabad,8.0,13.0,10.5,9.1,15.1,12.1,"['aws iam', 'analytical', 'hibernate', 'pmi', 'git', 'iam', 'api', 'mongodb']","aws iam, analytical, hibernate, pmi, git, iam, api, mongodb"
Python Developer,Python Software Developer,AnandRathi,Jodhpur,4.0,5.0,4.5,9.1,15.1,12.1,"['rest architecture', 'api development', 'python development', 'docker', 'html5', 'aws services', 'object', 'relational mapping', 'django framework']","rest architecture, api development, python development, docker, html5, aws services, object, relational mapping, django framework"
Python Developer,Python Developer,Protocol Zone,Ahmedabad,3.0,5.0,4.0,9.1,15.1,12.1,"['finance', 'cloud', 'deployment', 'selenium', 'data visualization', 'sql', 'python', 'microservices']","finance, cloud, deployment, selenium, data visualization, sql, python, microservices"
Python Developer,Python Developer,Ai Nxt Technovations,Thane,3.0,5.0,4.0,3.0,6.0,4.5,"['artificial intelligence', 'natural language processing', 'python development', 'machine learning', 'tensorflow', 'pytorch', 'aws lambda', 'python testing']","artificial intelligence, natural language processing, python development, machine learning, tensorflow, pytorch, aws lambda, python testing"
Python Developer,Python Developer,Wissen Infotech,Gurugram,5.0,8.0,6.5,9.1,15.1,12.1,"['software design', 'product engineering', 'front end', 'coding', 'mysql', 'manager technology', 'healthcare', 'data structures']","software design, product engineering, front end, coding, mysql, manager technology, healthcare, data structures"
Python Developer,Python Developer,Apptad Inc,Mumbai,3.0,7.0,5.0,9.1,15.1,12.1,"['version control', 'git', 'database management', 'programming', 'application development', 'python', 'management', 'python development']","version control, git, database management, programming, application development, python, management, python development"
Python Developer,Senior Software Developer (FastAPI & Python),Quantiphi Analytics Solutions,"Mumbai, Bengaluru, Thiruvananthapuram",4.0,8.0,6.0,9.1,15.1,12.1,"['version control', 'data modeling', 'django', 'debugging', 'data structures', 'http', 'unit testing', 'distribution system']","version control, data modeling, django, debugging, data structures, http, unit testing, distribution system"
Python Developer,"Senior Software Developer (.Net, Python, Azure)",Sportism,"Mumbai, Nagpur, Pune",4.0,9.0,6.5,9.1,15.1,12.1,"['.net', 'c#', 'jenkins', 'software developer', 'azure', 'azure cosmos db', 'azure functions', 'gitlab ci', 'cd']",".net, c#, jenkins, software developer, azure, azure cosmos db, azure functions, gitlab ci, cd"
Python Developer,Python Software Developer,Smart Placement Services,"Hybrid - Indore, Nagpur",0.0,0.0,0.0,4.0,4.5,4.2,"['django', 'python', 'django framework', 'python development', 'software', 'development', 'software development', 'framework']","django, python, django framework, python development, software, development, software development, framework"
Python Developer,Python Software Developer,Capgemini,"Hyderabad, Pune",5.0,9.0,7.0,9.1,15.1,12.1,"['rest', 'aws', 'python', 'lambda expressions', 'api gateway', 'github', 'ci', 'cd', 'iac tools']","rest, aws, python, lambda expressions, api gateway, github, ci, cd, iac tools"
Python Developer,Python Software Developer,Hoerbiger,Hybrid - Pune,5.0,7.0,6.0,9.1,15.1,12.1,"['python', 'ci cd pipeline', 'data pipeline', 'cd', 'software', 'development', 'software development', 'data']","python, ci cd pipeline, data pipeline, cd, software, development, software development, data"
Python Developer,Python Developer,Innovationm,Noida,2.0,7.0,4.5,9.1,15.1,12.1,"['django', 'python', 'flask', 'dataframing', 'pandas', 'asynchronous programming', 'data structure and algorithm', 'asynchronous apex']","django, python, flask, dataframing, pandas, asynchronous programming, data structure and algorithm, asynchronous apex"
Python Developer,Python Software Developer- Pune,Infosys,"Hybrid - Pune, Delhi / NCR, Mumbai (All Areas)",5.0,10.0,7.5,9.1,15.1,12.1,"['django', 'python', 'flask', 'development', 'software', 'software development']","django, python, flask, development, software, software development"
Python Developer,Python Software Developer- Kolkata,Infosys,"Hybrid - Kolkata, Hyderabad, Ahmedabad",5.0,10.0,7.5,9.1,15.1,12.1,"['django', 'python', 'flask', 'software', 'development', 'software development']","django, python, flask, software, development, software development"
Python Developer,Python Developer,Bonami Software,Noida,2.0,4.0,3.0,5.0,8.0,6.5,"['django', 'python', 'pandas', 'ai', 'numpy', 'flask', 'development', 'artificial intelligence']","django, python, pandas, ai, numpy, flask, development, artificial intelligence"
Python Developer,Python Software Developer,Gravity Engineering Services,"Pune, Chennai, Bengaluru",7.0,12.0,9.5,9.1,15.1,12.1,"['python', 'ci cd pipeline', 'python framework', 'django', 'python development', 'pipeline', 'software', 'continuous integration']","python, ci cd pipeline, python framework, django, python development, pipeline, software, continuous integration"
Python Developer,Python Software Developer,Ikokas Digital Agency,"Noida, Gurugram, Delhi / NCR",3.0,4.0,3.5,3.0,6.0,4.5,"['python', 'django', 'react.js', 'software', 'development', 'software development']","python, django, react.js, software, development, software development"
Python Developer,Python Developer,AdEngage.,"Thane, Navi Mumbai",1.0,5.0,3.0,4.0,5.0,4.5,"['fullstack development', 'python', 'troubleshoot', 'css', 'maintain', 'postgresql', 'github', 'full stack']","fullstack development, python, troubleshoot, css, maintain, postgresql, github, full stack"
Python Developer,Deputy Manager - Python Developer,WNS Holdings,"Pune, Gurugram, Chennai",5.0,10.0,7.5,9.1,15.1,12.1,"['data analytics', 'pandas', 'data scraping', 'actuarial', 'python', 'numpy', 'development', 'data']","data analytics, pandas, data scraping, actuarial, python, numpy, development, data"
Python Developer,Python Software Developer,Velocitai Digital,Gurugram,5.0,10.0,7.5,9.1,15.1,12.1,"['django', 'python', 'postgresql', 'pandas', 'aws', 'development', 'software', 'software development']","django, python, postgresql, pandas, aws, development, software, software development"
Python Developer,Python Developer,Prudent Globaltech Solutions,Hyderabad,1.0,3.0,2.0,9.1,15.1,12.1,"['automation', 'backend', 'ticketing', 'architecture', 'gcp', 'postgresql', 'mysql', 'schema']","automation, backend, ticketing, architecture, gcp, postgresql, mysql, schema"
Python Developer,Python Developer,Revyrie Global,Thiruvananthapuram,3.0,8.0,5.5,9.1,15.1,12.1,"['backend', 'version control', 'git', 'postgresql', 'django', 'mysql', 'machine learning', 'json']","backend, version control, git, postgresql, django, mysql, machine learning, json"
Python Developer,Python Developer,Gigmo Solutions,Gurugram,5.0,10.0,7.5,9.1,15.1,12.1,"['computer science', 'linux', 'coding', 'django', 'customer support', 'windows', 'selenium', 'test cases']","computer science, linux, coding, django, customer support, windows, selenium, test cases"
Python Developer,PYTHON DEVELOPER,Diverse Lynx,Hyderabad,2.0,7.0,4.5,9.1,15.1,12.1,"['automation', 'backend', 'version control', 'postgresql', 'django', 'mysql', 'debugging', 'data processing']","automation, backend, version control, postgresql, django, mysql, debugging, data processing"
Python Developer,New Hiring: PSE Python Developer 5 yrs +Thane Location,V2STech,Thane,5.0,8.0,6.5,9.1,15.1,12.1,"['python', 'django', 'postgresql', 'django framework', 'react native', 'django rest api', 'rest', 'api']","python, django, postgresql, django framework, react native, django rest api, rest, api"
Python Developer,python developer,Mobile Programming,"Navi Mumbai, Pune, Mumbai (All Areas)",5.0,7.0,6.0,9.1,15.1,12.1,"['python', 'system design', 'mysql', 'mongodb', 'oracle', 'microservices', 'development', 'design']","python, system design, mysql, mongodb, oracle, microservices, development, design"
Python Developer,Python Developer,Videonetics,Kolkata,6.0,11.0,8.5,9.1,15.1,12.1,"['training', 'multithreading', 'opencv', 'debugging', 'data processing', 'hardware', 'management', 'hardware management']","training, multithreading, opencv, debugging, data processing, hardware, management, hardware management"
Data Engineer,Data Engineer,Google,Hyderabad,8.0,13.0,10.5,11.6,19.6,15.6,"['gcp', 'data structures', 'iac', 'hadoop', 'bigquery', 'machine learning', 'big data', 'mongodb']","gcp, data structures, iac, hadoop, bigquery, machine learning, big data, mongodb"
Data Engineer,Data Engineer,Wipro,Bengaluru,5.0,8.0,6.5,11.6,19.6,15.6,"['snowflake', 'python', 'data engineering', 'sql', 'spark', 'hive', 'oracle', 'data analysis']","snowflake, python, data engineering, sql, spark, hive, oracle, data analysis"
Data Engineer,Data Engineer,Alstom,Bengaluru,2.0,3.0,2.5,11.6,19.6,15.6,"['python', 'azure data lake', 'azure', 'azure data factory', 'sql', 'continuous integration', 'azure data warehouse', 'data analytics']","python, azure data lake, azure, azure data factory, sql, continuous integration, azure data warehouse, data analytics"
Data Engineer,Data Engineer/Data Architect,Inorg,Remote,7.0,12.0,9.5,11.6,19.6,15.6,"['big data', 'data modeling', 'etl', 'python', 'sql', 'pyspark', 'snowflake', 'azure data lake']","big data, data modeling, etl, python, sql, pyspark, snowflake, azure data lake"
Data Engineer,Data Engineer,Amazon,Bengaluru,5.0,10.0,7.5,11.6,19.6,15.6,"['performance management', 'financial reporting', 'project management', 'financial planning', 'scheduling', 'stored procedures', 'budgeting', 'forecasting']","performance management, financial reporting, project management, financial planning, scheduling, stored procedures, budgeting, forecasting"
Data Engineer,Manager / Data Engineer - Data Architect,Benovymed Healthcare Private Limited,Lucknow,3.0,8.0,5.5,11.6,19.6,15.6,"['python', 'amazon redshift', 'data warehousing', 'sql', 'etl', 'data analytics', 'scala', 'data architecture']","python, amazon redshift, data warehousing, sql, etl, data analytics, scala, data architecture"
Data Engineer,Data Engineer,Citiustech,"Hybrid - Pune, Chennai, Bengaluru",5.0,10.0,7.5,11.6,19.6,15.6,"['etl', 'python', 'sql', 'data', 'data engineering']","etl, python, sql, data, data engineering"
Data Engineer,Data Engineer,Accenture,Bengaluru,2.0,4.0,3.0,11.6,19.6,15.6,"['python', 'data engineering', 'aws', 'data integration', 'etl process', 'hive', 'amazon redshift', 'data warehousing']","python, data engineering, aws, data integration, etl process, hive, amazon redshift, data warehousing"
Data Engineer,Manager / Data Engineer - Data Architect,Benovymed Healthcare Private Limited,Kochi,3.0,8.0,5.5,11.6,19.6,15.6,"['sql', 'rest', 'python', 'scala', 'amazon redshift', 'data warehousing', 'data architecture', 'machine learning']","sql, rest, python, scala, amazon redshift, data warehousing, data architecture, machine learning"
Data Engineer,Data Engineer,Synechron,Bengaluru,8.0,13.0,10.5,11.6,19.6,15.6,"['pyspark', 'sql', 'spark', 'python', 'airflow', 'continuous integration', 'kubernetes', 'scala']","pyspark, sql, spark, python, airflow, continuous integration, kubernetes, scala"
Data Engineer,Manager / Data Engineer - Data Architect,Benovymed Healthcare Private Limited,Ludhiana,3.0,8.0,5.5,11.6,19.6,15.6,"['python', 'amazon redshift', 'data warehousing', 'sql', 'etl', 'rest', 'scala', 'data architecture']","python, amazon redshift, data warehousing, sql, etl, rest, scala, data architecture"
Data Engineer,Manager / Data Engineer - Data Architect,Benovymed Healthcare Private Limited,Jaipur,3.0,8.0,5.5,11.6,19.6,15.6,"['sql', 'google bigquery', 'aws redshift', 'data architectures', 'data warehousing', 'etl pipelines', 'python', 'data engineering']","sql, google bigquery, aws redshift, data architectures, data warehousing, etl pipelines, python, data engineering"
Data Engineer,Manager / Data Engineer - Data Architect,Benovymed Healthcare Private Limited,Surat,3.0,8.0,5.5,11.6,19.6,15.6,"['python', 'data warehousing', 'data engineering', 'sql', 'etl', 'rest', 'scala', 'amazon redshift']","python, data warehousing, data engineering, sql, etl, rest, scala, amazon redshift"
Data Engineer,Manager / Data Engineer - Data Architect,Benovymed Healthcare Private Limited,Guwahati,3.0,8.0,5.5,11.6,19.6,15.6,"['python', 'sql', 'java', 'spark', 'aws', 'rest', 'scala', 'amazon redshift']","python, sql, java, spark, aws, rest, scala, amazon redshift"
Data Engineer,Manager / Data Engineer - Data Architect,Benovymed Healthcare Private Limited,Faridabad,3.0,8.0,5.5,11.6,19.6,15.6,"['python', 'data warehousing', 'data architecture', 'sql', 'etl', 'rest', 'scala', 'amazon redshift']","python, data warehousing, data architecture, sql, etl, rest, scala, amazon redshift"
